country,year,total_flights,%_change,chart_type,season,departures,arrivals,airport,flight_type,flights
Finland,,34449.857142857145,,seasonal_patterns,Winter,17225.714285714286,17224.14285714286,,,
Finland,,34827.57142857143,,seasonal_patterns,Spring,17411.428571428572,17416.14285714286,,,
Finland,,30892.14285714286,,seasonal_patterns,Summer,15422.42857142857,15469.714285714286,,,
Finland,,32551.428571428572,,seasonal_patterns,Autumn,16271.142857142857,16280.285714285714,,,
France,,327830.5714285714,,seasonal_patterns,Winter,163850.0,163980.57142857142,,,
France,,367641.5714285714,,seasonal_patterns,Spring,183644.14285714287,183997.42857142858,,,
France,,381949.14285714284,,seasonal_patterns,Summer,190878.14285714287,191071.0,,,
France,,348398.71428571426,,seasonal_patterns,Autumn,174137.14285714287,174261.57142857142,,,
Georgia,,5483.0,,seasonal_patterns,Winter,2742.0,2741.0,,,
Georgia,,6286.428571428572,,seasonal_patterns,Spring,3140.285714285714,3146.1428571428573,,,
Georgia,,6921.142857142857,,seasonal_patterns,Summer,3461.0,3460.1428571428573,,,
Georgia,,5957.571428571428,,seasonal_patterns,Autumn,2980.8571428571427,2976.714285714286,,,
Germany,,353064.14285714284,,seasonal_patterns,Winter,176378.7142857143,176685.42857142858,,,
Germany,,395539.14285714284,,seasonal_patterns,Spring,197411.42857142858,198127.7142857143,,,
Germany,,391416.0,,seasonal_patterns,Summer,195432.57142857142,195983.42857142858,,,
Germany,,390040.14285714284,,seasonal_patterns,Autumn,194758.57142857142,195281.57142857142,,,
Greece,,50980.57142857143,,seasonal_patterns,Winter,25465.0,25515.571428571428,,,
Greece,,79467.71428571429,,seasonal_patterns,Spring,39690.0,39777.71428571428,,,
Greece,,150311.14285714287,,seasonal_patterns,Summer,75124.0,75187.14285714286,,,
Greece,,97489.71428571429,,seasonal_patterns,Autumn,48747.71428571428,48742.0,,,
Hungary,,19350.14285714286,,seasonal_patterns,Winter,9681.57142857143,9668.57142857143,,,
Hungary,,20872.14285714286,,seasonal_patterns,Spring,10437.857142857143,10434.285714285714,,,
Hungary,,21636.571428571428,,seasonal_patterns,Summer,10818.714285714286,10817.857142857143,,,
Hungary,,19972.14285714286,,seasonal_patterns,Autumn,9986.285714285714,9985.857142857143,,,
Ireland,,48568.0,,seasonal_patterns,Winter,24283.428571428572,24284.571428571428,,,
Ireland,,56060.0,,seasonal_patterns,Spring,28017.85714285714,28042.14285714286,,,
Ireland,,55574.57142857143,,seasonal_patterns,Summer,27785.428571428572,27789.14285714286,,,
Ireland,,51164.42857142857,,seasonal_patterns,Autumn,25576.428571428572,25588.0,,,
Israel,,16779.285714285714,,seasonal_patterns,Winter,8386.42857142857,8392.857142857143,,,
Israel,,19169.14285714286,,seasonal_patterns,Spring,9580.57142857143,9588.57142857143,,,
Israel,,18573.85714285714,,seasonal_patterns,Summer,9287.285714285714,9286.57142857143,,,
